location;quadrat;specimen;mussel.species;shell.length;shell.area;sex;valve;inf.lvl;inf.percent;mobility;higher group;epibiont;position;basibiont;abundance;cover;cover.percent;biomass;id pic;notes
Kasouga;10;5;Perna perna;84;1961,2;F;L;C;25-50;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;3;2,2;0,11;0;DSC0512;
Kasouga;10;5;Perna perna;84;1961,2;F;L;C;25-50;sessile;Sedentaria;Spirorbis spp.;non infested;Perna perna;14;24,2;1,23;0;DSC0512;
Kasouga;10;5;Perna perna;84;2035,5;F;R;D;50-75;sessile;Bivalvia;Perna perna;II epibiosis;Gelidium pristoides;1;35,922;1,76;4,9;DSC0509;
Kasouga;10;5;Perna perna;84;2035,5;F;R;D;50-75;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;2,6;0,13;0;DSC0511;
Kasouga;10;5;Perna perna;84;2035,5;F;R;D;50-75;sessile;Rhodophyta;Corallinales;non infested;Perna perna;1;35,9;1,76;;DSC0511;under GUNGAI
Kasouga;10;5;Perna perna;84;2035,5;F;R;D;50-75;sessile;Rhodophyta;Gelidium pristoides;non infested;Perna perna;1;1023,3;50,27;2827;DSC0509;
Kasouga;10;5;Perna perna;84;2035,5;F;R;D;50-75;sessile;Rhodophyta;Hildenbrandia lecannellieri;non infested;Perna perna;1;238,7;11,73;12,2;DSC0511;
Kasouga;10;5;Perna perna;84;2035,5;F;R;D;50-75;sessile;Sedentaria;Gunnarea gaimardi;infested;Perna perna;2;158,6;7,79;2,1;DSC0511;
Kasouga;10;6;Perna perna;86;2170,7;M;L;A;25-50;semi-sessile;Gastropoda;Cymbula granatina;infested;Perna perna;1;420,5;19,37;162,7;DSC0514;
Kasouga;10;6;Perna perna;86;2170,7;M;L;A;25-50;sessile;Rhodophyta;Hildenbrandia lecannellieri;non infested;Perna perna;1;177,1;8,16;24,8;DSC0514;
Kasouga;10;6;Perna perna;86;2210,6;M;R;A;25-50;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;461,4;20,87;68,6;DSC0513;
Kasouga;10;7;Perna perna;100;2619,4;F;L;E;75-100;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;180,8;6,9;49,1;DSC0516;
Kasouga;10;7;Perna perna;100;2619,4;F;L;E;75-100;sessile;Sedentaria;Sedentaria;infested;Perna perna;1;74,6;2,85;0;DSC0516;
Kasouga;10;7;Perna perna;100;2523,9;F;R;E;75-100;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;1;69,8;2,77;2,7;DSC0515;
Kasouga;10;7;Perna perna;100;2523,9;F;R;E;75-100;sessile;Ochrophyta;Ralfsia verrucosa;infested;Perna perna;2;522,9;20,72;140,4;DSC0515;
Kasouga;10;7;Perna perna;100;2523,9;F;R;E;75-100;sessile;Rhodophyta;Rhodophyta;II epibiosis;Ralfsia verrucosa;5;22,5;0,89;0;DSC0515;
Kasouga;10;8;Perna perna;80;2009,1;N;L;A;0-25;sessile;Cirripedia;Barnacle traces;non infested;Perna perna;2;134,5;6,69;;DSC0518;
Kasouga;10;8;Perna perna;80;2009,1;N;L;A;0-25;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;3;41,6;2,07;5,6;DSC0518;
Kasouga;10;8;Perna perna;80;2009,1;N;L;A;0-25;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;19,3;0,96;;DSC0518;
Kasouga;10;8;Perna perna;80;2009,1;N;L;A;0-25;sessile;Rhodophyta;Corallinales;non infested;Perna perna;1;37,4;1,86;;DSC0518;
Kasouga;10;8;Perna perna;80;2009,1;N;L;A;0-25;sessile;Sedentaria;Spirobranchus kraussii;infested;Perna perna;1;29;1,44;0;DSC0518;
Kasouga;10;8;Perna perna;80;2009,1;N;L;A;0-25;sessile;Sedentaria;Spirorbis spp.;II epibiosis;Spirobranchus kraussii;16;15,4;0,77;0;DSC0518;
Kasouga;10;8;Perna perna;80;2009,1;N;L;A;0-25;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;7;5,3;0,26;0;DSC0518;
Kasouga;10;8;Perna perna;80;2015,4;N;R;B;25-50;sessile;Rhodophyta;Hildenbrandia lecannellieri;non infested;Perna perna;1;1065,1;52,85;206,1;DSC0517;
Kasouga;10;9;Perna perna;90;2336;M;L;E;75-100;sessile;Chlorophyta;Ulva spp.;infested;Perna perna;4;0;0;0;DSC0520;
Kasouga;10;9;Perna perna;90;2336;M;L;E;75-100;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;1;74,5;3,19;2,3;DSC0520;
Kasouga;10;9;Perna perna;90;2336;M;L;E;75-100;sessile;Ochrophyta;Splachnidium rugosum;infested;Perna perna;1;1,1;0,05;0;DSC0520;
Kasouga;10;9;Perna perna;90;2387,4;M;R;C;50-75;sessile;Bryozoa;Bryozoa;non infested;Perna perna;1;44,3;1,86;14,4;DSC0519;
Kasouga;10;9;Perna perna;90;2387,4;M;R;C;50-75;sessile;Rhodophyta;Hildenbrandia lecannellieri;non infested;Perna perna;1;327,2;13,71;63,4;DSC0519;
Kasouga;10;9;Perna perna;90;2387,4;M;R;C;50-75;sessile;Sedentaria;Spirobranchus kraussii;infested;Perna perna;2;97;4,06;5,3;DSC0519;
Kasouga;10;9;Perna perna;90;2387,4;M;R;C;50-75;sessile;Sedentaria;Spirorbis spp.;II epibiosis;Spirobranchus kraussii;12;24,8;1,04;0;DSC0519;
Kasouga;10;10;Perna perna;90;2507,7;N;L;D;75-100;sessile;Ochrophyta;Ralfsia verrucosa;infested;Perna perna;1;78,1;3,11;22,5;DSC0522;
Kasouga;10;10;Perna perna;90;2507,7;N;L;D;75-100;sessile;Rhodophyta;Corallinales;infested;Perna perna;2;24,1;0,96;;DSC0522;
Kasouga;10;10;Perna perna;90;2507,7;N;L;D;75-100;sessile;Rhodophyta;Hildenbrandia lecannellieri;non infested;Perna perna;1;552,2;22,02;42,2;DSC0522;
Kasouga;10;10;Perna perna;90;2510;N;R;D;75-100;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;397,4;15,83;69,9;DSC0521;
Kasouga;10;10;Perna perna;90;2510;N;R;D;75-100;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;6,5;0,26;;DSC0521;
Kasouga;10;10;Perna perna;90;2510;N;R;D;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;1;1,5;0,06;0;DSC0521;
Kasouga;10;11;Perna perna;82;2098,4;M;L;A;0-25;mobile;Errantia;Errantia;II epibiosis;Gunnarea gaimardi;1;0;0;10,8;DSC0525;ID - no head
Kasouga;10;11;Perna perna;82;2098,4;M;L;A;0-25;mobile;Errantia;Pseudonereis variegata;II epibiosis;Gelidium pristoides;1;0;0;25,2;DSC0525;
Kasouga;10;11;Perna perna;82;2098,4;M;L;A;0-25;sessile;Rhodophyta;Corallinales;non infested;Perna perna;1;21;1;;DSC0525;
Kasouga;10;11;Perna perna;82;2098,4;M;L;A;0-25;sessile;Rhodophyta;Gelidium pristoides;non infested;Perna perna;1;1067,2;50,86;3077,4;DSC0524;
Kasouga;10;11;Perna perna;82;2098,4;M;L;A;0-25;sessile;Sedentaria;Gunnarea gaimardi;non infested;Perna perna;3;488;23,26;34,2;DSC0525;
Kasouga;10;11;Perna perna;82;2098,4;M;L;A;0-25;sessile;Sedentaria;Spirorbis spp.;II epibiosis;Gunnarea gaimardi;31;0;0;0;DSC0525;
Kasouga;10;11;Perna perna;82;2134,9;M;R;A;25-50;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;0;0;0;DSC0523;
Kasouga;10;12;Perna perna;62;1302,2;N;L;A;0-25;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;3,3;0,25;0;DSC0527;
Kasouga;10;12;Perna perna;62;1302,2;N;L;A;0-25;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC0527;
Kasouga;10;12;Perna perna;62;1300;N;R;A;0-25;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC0526;
Kasouga;10;13;Perna perna;77;1903,3;M;L;C;50-75;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;2;199,2;10,47;4,6;DSC0529;
Kasouga;10;13;Perna perna;77;1872,5;M;R;E;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;0,6;0,03;0;DSC0528;
Kasouga;10;14;Perna perna;79;1904,8;M;L;A;0-25;sessile;Bryozoa;Bryozoa;non infested;Perna perna;3;124;6,51;23;DSC0531;
Kasouga;10;14;Perna perna;79;1904,8;M;L;A;0-25;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;135,6;7,12;;DSC0531;
Kasouga;10;14;Perna perna;79;1904,8;M;L;A;0-25;sessile;Rhodophyta;Corallinales;non infested;Perna perna;12;33;1,73;;DSC0531;
Kasouga;10;14;Perna perna;79;1904,8;M;L;A;0-25;sessile;Rhodophyta;Gelidium pristoides;non infested;Perna perna;5;332,8;17,47;332,2;DSC0531;
Kasouga;10;14;Perna perna;79;1904,8;M;L;A;0-25;sessile;Sedentaria;Sedentaria;non infested;Perna perna;3;78,7;4,13;0;DSC0531;
Kasouga;10;14;Perna perna;79;1904,8;M;L;A;0-25;sessile;Sedentaria;Spirobranchus kraussii;non infested;Perna perna;1;78,3;4,11;0;DSC0531;
Kasouga;10;14;Perna perna;79;1904,8;M;L;A;0-25;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;3;6,1;0,32;0;DSC0531;
Kasouga;10;14;Perna perna;79;1904,8;M;L;A;0-25;sessile;Sedentaria;Spirorbis spp.;non infested;Perna perna;8;8;0,42;0;DSC0531;under GELPRI
Kasouga;10;14;Perna perna;79;1866,9;M;R;A;25-50;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;15,6;0,84;0;DSC0530;
Kasouga;10;14;Perna perna;79;1866,9;M;R;A;25-50;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;30,9;1,66;;DSC0530;
Kasouga;10;14;Perna perna;79;1866,9;M;R;A;25-50;sessile;Rhodophyta;Corallinales;non infested;Perna perna;1;327,4;17,54;;DSC0530;
Kasouga;10;14;Perna perna;79;1866,9;M;R;A;25-50;sessile;Sedentaria;Sedentaria;non infested;Perna perna;2;74,8;4,01;0;DSC0530;
Kasouga;10;14;Perna perna;79;1866,9;M;R;A;25-50;sessile;Sedentaria;Spirobranchus kraussii;infested;Perna perna;1;23,1;1,24;0;DSC0530;
Kasouga;10;14;Perna perna;79;1866,9;M;R;A;25-50;sessile;Sedentaria;Spirorbis spp.;II epibiosis;Sedentaria;18;31,9;1,71;0;DSC0530;
Kasouga;10;15;Perna perna;92;2588,6;N;L;D;75-100;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;1;128,2;4,95;12;DSC0533;
Kasouga;10;15;Perna perna;92;2588,6;N;L;D;75-100;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;2;147;5,68;27,5;DSC0533;
Kasouga;10;15;Perna perna;92;2588,6;N;L;D;75-100;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;40,4;1,56;;DSC0533;
Kasouga;10;15;Perna perna;92;2581,6;N;R;E;75-100;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;400,4;15,51;58,5;DSC0532;
Kasouga;10;15;Perna perna;92;2581,6;N;R;E;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;21;23,6;0,91;0;DSC0532;
Kasouga;10;16;Perna perna;51;954,7;N;L;A;0;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;232,2;24,32;25,7;DSC0535;
Kasouga;10;16;Perna perna;51;943;N;R;A;0-25;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;48,3;5,12;7,6;DSC0534;
Kasouga;10;17;Perna perna;76;1808,5;N;L;D;75-100;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;3;541,5;29,94;;DSC0537;
Kasouga;10;17;Perna perna;76;1808,5;N;L;D;75-100;sessile;Rhodophyta;Corallinales;non infested;Perna perna;1;11,1;0,61;;DSC0537;
Kasouga;10;17;Perna perna;76;1839,4;N;R;D;75-100;sessile;Rhodophyta;Gelidium pristoides;non infested;Perna perna;1;489;26,58;1470,7;DSC0536;
Kasouga;10;17;Perna perna;76;1839,4;N;R;D;75-100;sessile;Sedentaria;Gunnarea gaimardi;non infested;Perna perna;2;65,9;3,58;6,8;DSC0538;
Kasouga;10;17;Perna perna;76;1839,4;N;R;D;75-100;sessile;Sedentaria;Spirobranchus kraussii;non infested;Perna perna;1;3;0,16;0;DSC0538;
Kasouga;10;17;Perna perna;76;1839,4;N;R;D;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;1;1,1;0,06;0;DSC0538;
Kasouga;10;18;Perna perna;99;2879,5;N;L;D;50-75;sessile;Chlorophyta;Ulva spp.;infested;Perna perna;1;17,9;0,62;0;DSC0540;
Kasouga;10;18;Perna perna;99;2879,5;N;L;D;50-75;sessile;Chlorophyta;Ulva spp.;non infested;Perna perna;2;23,8;0,83;0;DSC0540;
Kasouga;10;18;Perna perna;99;2879,5;N;L;D;50-75;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;2;180,7;6,28;17,3;DSC0540;
Kasouga;10;18;Perna perna;99;2879,5;N;L;D;50-75;sessile;Ochrophyta;Ralfsia verrucosa;II epibiosis;Tetraclita serrata;1;0;0;;DSC0540;
Kasouga;10;18;Perna perna;99;2879,5;N;L;D;50-75;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;1097;38,1;228,1;DSC0540;
Kasouga;10;18;Perna perna;99;2879,5;N;L;D;50-75;sessile;Rhodophyta;Corallinales;II epibiosis;Spirobranchus kraussii;1;37,2;1,29;;DSC0540;
Kasouga;10;18;Perna perna;99;2879,5;N;L;D;50-75;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;51,6;1,79;;DSC0540;
Kasouga;10;18;Perna perna;99;2879,5;N;L;D;50-75;sessile;Sedentaria;Sedentaria;infested;Perna perna;1;15,7;0,55;0;DSC0540;
Kasouga;10;18;Perna perna;99;2879,5;N;L;D;50-75;sessile;Sedentaria;Spirobranchus kraussii;infested;Perna perna;1;54,4;1,89;0;DSC0540;
Kasouga;10;18;Perna perna;99;2920,3;N;R;D;50-75;sessile;Chlorophyta;Ulva spp.;II epibiosis;Tetraclita serrata;1;7,2;0,25;0;DSC0539;
Kasouga;10;18;Perna perna;99;2920,3;N;R;D;50-75;sessile;Cirripedia;Tetraclita serrata;II epibiosis;Tetraclita serrata;1;0;0;0;DSC0539;
Kasouga;10;18;Perna perna;99;2920,3;N;R;D;50-75;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;4;425,3;14,56;38,7;DSC0539;
Kasouga;10;18;Perna perna;99;2920,3;N;R;D;50-75;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;14,3;0,49;17;DSC0539;
Kasouga;10;18;Perna perna;99;2920,3;N;R;D;50-75;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;35,4;1,21;;DSC0539;
Kasouga;10;18;Perna perna;99;2920,3;N;R;D;50-75;sessile;Rhodophyta;Hildenbrandia lecannellieri;non infested;Perna perna;1;206,7;7,08;30,2;DSC0539;
Kasouga;10;19;Perna perna;82;2017,1;N;L;D;75-100;sessile;Ochrophyta;Ralfsia verrucosa;infested;Perna perna;1;351;17,4;48,1;DSC0542;
Kasouga;10;19;Perna perna;82;1957,8;N;R;D;75-100;sessile;Bivalvia;Perna perna;infested;Perna perna;2;219,7;11,22;65,882;DSC0543;
Kasouga;10;19;Perna perna;82;1957,8;N;R;D;75-100;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;4;57,6;2,94;7,3;DSC0543;
Kasouga;10;19;Perna perna;82;1957,8;N;R;D;75-100;mobile;Isopoda;Ischyromene huttoni;II epibiosis;Gelidium pristoides;1;0;0;2,55;DSC0541;in GELPRI
Kasouga;10;19;Perna perna;82;1957,8;N;R;D;75-100;sessile;Ochrophyta;Ralfsia verrucosa;II epibiosis;Tetraclita serrata;1;0;0;;DSC0543;
Kasouga;10;19;Perna perna;82;1957,8;N;R;D;75-100;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;601,1;30,7;42,9;DSC0543;
Kasouga;10;19;Perna perna;82;1957,8;N;R;D;75-100;sessile;Rhodophyta;Gelidium pristoides;non infested;Perna perna;1;1061,2;54,2;1551,6;DSC0541;
Kasouga;10;20;Perna perna;48;819,1;M;L;B;0-25;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;3;235,7;28,78;42,7;DSC0545;
Kasouga;10;20;Perna perna;48;819,9;M;R;A;0-25;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;347,5;42,38;52,1;DSC0544;
Kasouga;10;21;Perna perna;63;1263,4;F;L;A;0-25;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;631,6;49,99;169,7;DSC0547;
Kasouga;10;21;Perna perna;63;1287,9;F;R;A;0;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC0546;
Kasouga;10;22;Perna perna;90;2359,4;M;L;D;75-100;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;1;152,3;6,46;11,8;DSC0549;
Kasouga;10;22;Perna perna;90;2359,4;M;L;D;75-100;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;305,3;12,94;;DSC0549;
Kasouga;10;22;Perna perna;90;2359,4;M;L;D;75-100;sessile;Rhodophyta;Gelidium pristoides;non infested;Perna perna;1;465,5;19,73;1662;DSC0548;
Kasouga;10;22;Perna perna;90;2359,4;M;L;D;75-100;sessile;Rhodophyta;Hildenbrandia lecannellieri;infested;Perna perna;1;212,5;9,01;19,8;DSC0549;
Kasouga;10;22;Perna perna;90;1865,2;M;R;C;50-75;sessile;Rhodophyta;Hildenbrandia lecannellieri;infested;Perna perna;1;107,1;5,74;24,42;DSC0567;
Kasouga;10;22;Perna perna;90;1865,2;M;R;C;50-75;sessile;Rhodophyta;Hildenbrandia lecannellieri;non infested;Perna perna;1;579,9;31,09;122,1;DSC0567;
Kasouga;10;23;Perna perna;81;2016,3;M;L;D;50-75;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;151,1;7,49;12,8;DSC0551;
Kasouga;10;23;Perna perna;81;2016,4;M;R;D;50-75;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC0550;
Kasouga;10;24;Perna perna;84;2119,3;F;L;E;25-50;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;4;0,19;0;DSC0553;
Kasouga;10;24;Perna perna;84;2119,3;F;L;E;25-50;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;496,4;23,42;74;DSC0553;
Kasouga;10;24;Perna perna;84;2119,3;F;L;E;25-50;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;47,9;2,26;;DSC0553;
Kasouga;10;24;Perna perna;84;2119,3;F;L;E;25-50;sessile;Rhodophyta;Corallinales;non infested;Perna perna;1;71,7;3,38;;DSC0553;
Kasouga;10;24;Perna perna;84;2119,3;F;L;E;25-50;sessile;Sedentaria;Gunnarea gaimardi;infested;Perna perna;2;238,8;11,27;6,2;DSC0553;
Kasouga;10;24;Perna perna;84;2119,3;F;L;E;25-50;sessile;Sedentaria;Spirobranchus kraussii;infested;Perna perna;1;25;1,18;0;DSC0553;
Kasouga;10;24;Perna perna;84;2175;F;R;C;50-75;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;3;1,6;0,07;0;DSC0552;
Kasouga;10;24;Perna perna;84;2175;F;R;C;50-75;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;2;344,6;15,84;45,2;DSC0552;
Kasouga;10;25;Perna perna;65;1439,6;M;L;B;0-25;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;2;0;0;0;DSC0555;
Kasouga;10;25;Perna perna;65;1439,6;M;L;B;0-25;mobile;Errantia;Errantia;non infested;Perna perna;1;0;0;3,2;DSC0555;ID - no head
Kasouga;10;25;Perna perna;65;1439,6;M;L;B;0-25;sessile;Rhodophyta;Caulacanthus ustulatus;non infested;Perna perna;1;110;7,64;47,8;DSC0555;
Kasouga;10;25;Perna perna;65;1439,6;M;L;B;0-25;sessile;Rhodophyta;Corallinales;non infested;Perna perna;1;12,3;0,85;;DSC0555;
Kasouga;10;25;Perna perna;65;1439,6;M;L;B;0-25;sessile;Sedentaria;Gunnarea gaimardi;non infested;Perna perna;2;579,5;40,25;14,8;DSC0555;
Kasouga;10;25;Perna perna;65;1346,3;M;R;B;0-25;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;1;0,07;0;DSC0554;
Kasouga;10;26;Perna perna;85;1964,9;F;L;D;25-50;sessile;Ochrophyta;Ralfsia verrucosa;infested;Perna perna;1;431,6;21,97;20,548;DSC0557;
Kasouga;10;26;Perna perna;85;1964,9;F;L;D;25-50;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;589,2;29,99;28,052;DSC0557;
Kasouga;10;26;Perna perna;85;1964,9;F;L;D;25-50;sessile;Sedentaria;Spirorbis spp.;non infested;Perna perna;11;6,7;0,34;0;DSC0557;
Kasouga;10;26;Perna perna;85;1968,5;F;R;C;25-50;sessile;Ochrophyta;Ralfsia verrucosa;infested;Perna perna;2;80,4;4,08;6,242;DSC0556;
Kasouga;10;26;Perna perna;85;1968,5;F;R;C;25-50;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;5;201;10,21;15,659;DSC0556;
Kasouga;10;26;Perna perna;85;1968,5;F;R;C;25-50;sessile;Rhodophyta;Hildenbrandia lecannellieri;infested;Perna perna;1;44,5;2,26;5,704;DSC0556;
Kasouga;10;26;Perna perna;85;1968,5;F;R;C;25-50;sessile;Rhodophyta;Hildenbrandia lecannellieri;non infested;Perna perna;1;339,7;17,26;43,896;DSC0556;
Kasouga;10;26;Perna perna;85;1968,5;F;R;C;25-50;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;6;7;0,36;0;DSC0556;
Kasouga;10;26;Perna perna;85;1968,5;F;R;C;25-50;sessile;Sedentaria;Spirorbis spp.;non infested;Perna perna;17;18,5;0,94;0;DSC0556;
Kasouga;10;27;Perna perna;82;1968,7;F;L;C;25-50;sessile;Cirripedia;Juvenile barnacle;II epibiosis;Hildebrandia lecanellieri;1;1,6;0,08;0;DSC0559;
Kasouga;10;27;Perna perna;82;1968,7;F;L;C;25-50;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;32,4;1,65;;DSC0559;
Kasouga;10;27;Perna perna;82;1968,7;F;L;C;25-50;sessile;Rhodophyta;Hildenbrandia lecannellieri;non infested;Perna perna;1;874,4;44,42;189,6;DSC0559;
Kasouga;10;27;Perna perna;82;1937,7;F;R;C;25-50;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;18,3;0,94;;DSC0558;
Kasouga;10;27;Perna perna;82;1937,7;F;R;C;25-50;sessile;Rhodophyta;Hildenbrandia lecannellieri;infested;Perna perna;1;199,2;10,28;40,678;DSC0558;
Kasouga;10;27;Perna perna;82;1937,7;F;R;C;25-50;sessile;Rhodophyta;Hildenbrandia lecannellieri;non infested;Perna perna;1;727,8;37,56;148,522;DSC0558;
Kasouga;10;27;Perna perna;82;1937,7;F;R;C;25-50;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;33;62,7;3,24;0;DSC0558;
Kasouga;10;28;Perna perna;88;2036,5;N;L;D;25-50;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;2,9;0,14;0;DSC0562;
Kasouga;10;28;Perna perna;88;2036,5;N;L;D;25-50;sessile;Rhodophyta;Gelidium pristoides;non infested;Perna perna;1;826;40,56;2139,5;DSC0561;
Kasouga;10;28;Perna perna;88;2036,5;N;L;D;25-50;sessile;Sedentaria;Sedentaria;non infested;Perna perna;3;251,1;12,33;0;DSC0562;
Kasouga;10;28;Perna perna;88;2146,4;N;R;C;50-75;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;5;100,4;4,68;6,7;DSC0560;
Kasouga;10;29;Perna perna;65;1423,8;M;L;C;50-75;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;12,8;0,9;0,5;DSC0564;
Kasouga;10;29;Perna perna;65;1408,2;M;R;C;25-50;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;3;124,1;8,81;8,8;DSC0563;
Kasouga;10;30;Perna perna;85;2132,9;M;L;D;50-75;sessile;Chlorophyta;Ulva spp.;non infested;Perna perna;1;1,3;0,06;0;DSC0566;
Kasouga;10;30;Perna perna;85;2132,9;M;L;D;50-75;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;3;0;0;;DSC0566;
Kasouga;10;30;Perna perna;85;2132,9;M;L;D;50-75;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;37,2;1,74;;DSC0566;
Kasouga;10;30;Perna perna;85;2132,9;M;L;D;50-75;sessile;Sedentaria;Spirorbis spp.;non infested;Perna perna;4;5,8;0,27;0;DSC0566;
Kasouga;10;30;Perna perna;85;2106,6;M;R;D;50-75;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;37,2;1,77;;DSC0565;
Kasouga;10;30;Perna perna;85;2106,6;M;R;D;50-75;sessile;Rhodophyta;Ralfsia verrucosa;non infested;Perna perna;2;23,3;1,11;;DSC0565;
Kasouga;10;30;Perna perna;85;2106,6;M;R;D;50-75;sessile;Sedentaria;Spirorbis spp.;non infested;Perna perna;1;0,7;0,03;0;DSC0565;
Kasouga;10;31;Perna perna;35;443,7;N;L;A;0;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;1,4;0,32;0;DSC0569;
Kasouga;10;31;Perna perna;35;438,2;N;R;A;0;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC0568;
Kasouga;10;32;Perna perna;45;747,8;N;L;A;0-25;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC0627;
Kasouga;10;32;Perna perna;45;745,6;N;R;B;0-25;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC0626;
Kasouga;10;33;Perna perna;65;1391,8;F;R;A;0;mobile;Errantia;Scoletoma tetraura;non infested;Perna perna;1;0;0;0;DSC0628;
Kasouga;10;34;Perna perna;95;2635,1;M;L;D;50-75;sessile;Porifera;Porifera;infested;Perna perna;1;86,5;3,28;3,8;DSC0631;
Kasouga;10;34;Perna perna;95;2635,1;M;L;D;50-75;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;8,3;0,31;;DSC0631;
Kasouga;10;34;Perna perna;95;2635,1;M;L;D;50-75;sessile;Rhodophyta;Hildenbrandia lecannellieri;non infested;Perna perna;4;526,4;19,98;49;DSC0631;
Kasouga;10;34;Perna perna;95;2635,1;M;L;D;50-75;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;2;11,4;0,43;0;DSC0631;
Kasouga;10;34;Perna perna;95;2635,1;M;L;D;50-75;sessile;Sedentaria;Spirorbis spp.;non infested;Perna perna;16;3,8;0,14;0;DSC0631;
Kasouga;10;34;Perna perna;95;2623,9;M;R;C;25-50;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;1;154,1;5,87;19,2;DSC0630;
Kasouga;10;34;Perna perna;95;2623,9;M;R;C;25-50;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;17,1;0,65;;DSC0630;
